nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
863.6698332287025,865.2018661499033,861.4910790579668,857.7090167091014,874.0466846284421,856.6905771891284,889.9376990908677,843.8465132940391,915.188246227447,816.6384092058462,920.6518373035258,872.0468441191182,893.4754159109941,840.7995078677232,866.0568778628403,828.1424516950342,865.7979089646121,813.8081946600059,811.5969018482034,810.2597263881146,811.5060751778747,808.9914094834108,833.3874377296092,826.7520882742754,863.6543691725966,843.9547260829388,871.7610015869149,860.2455226353245,883.1591324579157,883.0912373860685,916.145798456102,900.4244217645563,965.0052751813625,941.017114548457
860.5659822736476,863.3996483939043,856.4372656685973,854.576350257511,871.2259372529537,851.5193114507774,887.3319142659514,837.3353002639053,910.9654003324972,812.2025793166395,918.6600581577854,864.2760939825157,887.6226239885611,836.1239504132959,866.5192947387704,824.0308917817623,866.7902922857384,813.0958704267236,811.1379706973129,809.4607721964526,813.0749627976197,811.1945470174162,836.2212815057671,830.362607683455,866.5976646060044,845.8811249505914,873.0131280081621,861.057274591356,885.1405072893424,884.9613603864406,919.890405564082,900.1690361386262,970.4831521170489,939.2659243629101
857.5852973574692,861.8838010515494,853.3887783232198,852.5280554635192,868.9724092029398,847.1928500220897,885.0557454427092,833.1496298653747,907.3414030529211,813.4716526213153,916.9332798549116,857.3390510195786,881.893488202777,831.5080911545534,868.0863622029631,822.2736006237219,867.3581114269446,812.233099437896,810.33154533023,809.1584883190344,814.8400268554694,813.3165835425975,838.1083621070507,833.6151457287025,867.8200839814695,848.1052976335807,871.792151678177,861.3951681227919,887.8083590552928,887.7042737688345,922.9360685802651,900.5454530261819,970.4222375778934,937.8184465680812
856.1573493594224,860.8693869454528,854.1571618942996,851.4868985130681,867.7409667968759,844.1080649239684,883.2164451962434,831.1646659487778,903.4832531157003,817.4895357404445,915.4216366722479,852.3792172386541,877.4175146193741,829.1324001493915,869.447070893788,822.227460952033,868.409707205637,811.3006288437624,809.5424207051603,809.9012925284258,814.7959867204946,813.9395633879169,838.4543264479872,834.8601942516516,866.777273632232,848.9882540021631,870.2332781837108,861.6835991995683,889.4174884614499,889.1470736549022,923.5422021775028,901.3633589971641,971.6814546130961,938.5337473551442
856.5864443097803,860.2896775745219,854.2364185878216,851.8150351388122,867.6464124407096,843.2144346691321,882.3174420311345,831.8322539556602,902.7006872267959,828.6693691072018,914.630650111608,850.4671427408863,874.8778399512889,829.8763874598919,871.4658330281584,822.7031184605197,869.0902917044511,809.5829360598618,807.6669620332272,807.8807376679928,812.7771464756564,812.0483660016748,835.9634966169093,833.4029530116497,863.0613723028282,849.2040296282096,861.4653832571855,861.7020027523957,888.8361315046045,888.4432416643424,922.8513634091341,900.5714830671046,971.286926269532,938.4792284284329
857.0989020211364,860.3501205444345,855.5032544817252,853.1834843953459,868.95999072847,843.6757401965922,882.7001313709086,833.6405915759866,904.8794933500752,836.1934483846037,914.1386849539629,850.6106280372264,874.708665756953,832.4902928670256,873.7803192138681,823.303650265649,869.5521781558091,805.3629286629821,804.1451831999286,804.0455505734406,808.6575204758424,807.9345159984778,831.6011846633193,829.6499197823669,857.2794494628915,848.8815467471177,855.1580000377844,861.1539571852918,886.0277448381705,885.6460898263123,921.6171460832877,899.6967097691136,969.915308634441,938.9171505882637
859.5125681559252,862.3674959455226,857.8199114118311,855.9362665812182,871.5709584554045,845.626972743444,883.9145504179464,835.8380809965596,905.4496343703504,845.0474726359057,913.5855247860871,850.7936608450761,875.6735778081993,835.8495556059345,875.5039480300185,824.161306835357,869.706456138975,800.5834426879891,799.5529238382983,799.5471759977802,803.5427200680695,803.0371869405119,825.7611665271585,825.3564569382448,851.250898452033,846.3150209699367,843.4202056158165,857.6529083251961,878.960498628163,879.029593331474,918.0309862409329,900.2212437220991,967.2764674595434,940.9685603550511
863.763106209892,866.5022873651421,861.7141698201506,859.699512300038,875.6011377970386,848.258584158762,886.5343885875892,838.6065321422766,907.4273136683881,848.5887273152678,913.6305062430255,851.5219337826691,877.347088405065,838.2018196469269,877.0121565319251,825.0134144737615,869.8001134963271,797.0860639299672,795.9059057689856,795.5221354166674,799.1447243463433,798.6633406139563,820.1472367786234,821.6042673020144,846.242699032739,843.8426313854408,840.2818770635704,854.0760152907606,872.794723510743,873.6314871651794,914.1260484967921,901.2545311337435,962.5346047537677,941.5744004022516
867.846424102783,870.7893791198729,865.4921515328543,863.273291996547,879.2423722403393,850.811371394566,889.2260791233606,840.7799802507676,910.0655953543528,850.801047733852,914.4879531860353,852.4343632289344,878.4129104614259,840.0370744977681,877.9545598711286,827.4047761644636,869.8342835562572,793.9062671661382,792.761634009225,792.296338762556,795.7526092529297,795.4878354753766,816.0262865339008,818.6658810206824,843.0157138279508,842.1727218627932,842.4989880153112,850.7178148542134,868.6224299839563,869.9763521466934,910.5226004464289,902.4261779785156,956.7918984549386,942.4967487880162
872.6666788373673,876.166811261858,869.8755487714495,867.2123718261715,883.2425744192942,853.6362506321497,892.4701102120534,842.80659702846,913.4276210239958,850.9723548889161,915.9791630336215,853.7726407732283,879.4830785478863,841.3359925406321,878.4542977469309,830.7250360761369,869.8158220563618,791.2365425654823,790.0982755933487,789.6005044664655,793.0868306841169,793.1276370457241,812.7249559674946,816.2834112984795,841.1388353620256,840.7756620134626,850.0560842241559,847.2574321201871,865.4365866524831,867.3701368059429,906.6731937953409,903.9964577811104,949.6133891514369,943.4926790509905
878.2238704136437,882.6345837910967,874.8643615359351,871.5167517889107,887.601744333903,856.7332218715119,896.2664818536666,844.6863824753533,917.5133906773162,849.1026487804594,918.1041357857837,855.5367664155503,880.5575926644457,842.0985737755184,878.5113701593312,834.9741942087808,869.7447289966402,789.0768901279995,787.9158305213562,787.4346325283954,791.1473886399041,791.5827453249977,810.2432450794039,814.4568581354049,840.6120636349629,839.6514518374486,862.9531656901041,843.6948670886813,863.2371935163223,865.8128411429268,902.5778285435275,905.9653705415268,940.9990768432615,944.5621911911736
